,im_paths,id_str,ra,dec,petro_theta,est_petro_th50,petro_th50,petro_th90,gini,category,hec_path,m20
917,E:/GZ-DESI/images/major-dist\167915_4108-cutout.fits,167915_4108,48.70110015170372,-29.511229153413225,,1.7283970340035122,,,0.29450763153126314,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/167915_4108-cutout.fits,-1.435268822020268
918,E:/GZ-DESI/images/major-dist\167926_541-cutout.fits,167926_541,51.76553926433942,-29.609846339988106,,2.5549682184906217,,,0.45270763981033746,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/167926_541-cutout.fits,-1.6934142613468672
919,E:/GZ-DESI/images/major-dist\167954_8292-cutout.fits,167954_8292,59.79291222926177,-29.377052371507176,,4.609083481146405,,,0.4999784730665821,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/167954_8292-cutout.fits,-2.1310960510685955
920,E:/GZ-DESI/images/major-dist\167993_5731-cutout.fits,167993_5731,70.95664910693384,-29.42678677636314,,1.9624787595292967,,,0.42963055201304734,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/167993_5731-cutout.fits,-1.3718370952122412
921,E:/GZ-DESI/images/major-dist\168016_6299-cutout.fits,168016_6299,77.5397147541974,-29.4241725251863,,2.3007551517573326,,,0.4208321711320018,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/168016_6299-cutout.fits,-1.639817671009566
922,E:/GZ-DESI/images/major-dist\168018_7316-cutout.fits,168018_7316,78.01143423560256,-29.37849659445333,,2.2047652675478,,,0.4711398020006316,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/168018_7316-cutout.fits,-1.638487803525219
923,E:/GZ-DESI/images/major-dist\168019_5452-cutout.fits,168019_5452,78.42247089779154,-29.41962170306583,,1.6178872943367235,,,0.38921245525319476,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/168019_5452-cutout.fits,-1.5873484661016806
924,E:/GZ-DESI/images/major-dist\168023_7116-cutout.fits,168023_7116,79.42273261304817,-29.394963240011677,,5.9645747994738345,,,0.13146683668776382,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/168023_7116-cutout.fits,-0.9157748914104326
925,E:/GZ-DESI/images/major-dist\168023_7122-cutout.fits,168023_7122,79.41528346489383,-29.39269824046007,,6.690453662954355,,,0.4426813661078609,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/168023_7122-cutout.fits,-1.6085500337108214
926,E:/GZ-DESI/images/major-dist\168060_740-cutout.fits,168060_740,90.2187761176747,-29.59496674503545,,4.224651698705114,,,0.5159495997239301,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/168060_740-cutout.fits,-1.906811474110312
927,E:/GZ-DESI/images/major-dist\169013_2743-cutout.fits,169013_2743,3.328517242463472,-29.267240862671933,,5.325300745772362,,,0.8701494174325748,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169013_2743-cutout.fits,-2.1383442704723445
928,E:/GZ-DESI/images/major-dist\169033_282-cutout.fits,169033_282,8.909136821578274,-29.36200552233839,,2.2908361149892142,,,0.2778800312008127,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169033_282-cutout.fits,-1.2648669172203457
929,E:/GZ-DESI/images/major-dist\169035_6312-cutout.fits,169035_6312,9.629666755035114,-29.142252251291428,,8.973163094834474,,,0.2778351608854857,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169035_6312-cutout.fits,-0.7107303363700339
930,E:/GZ-DESI/images/major-dist\169036_2566-cutout.fits,169036_2566,9.988915991956013,-29.274627316078288,,1.3452563608420696,,,0.3840966464393064,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169036_2566-cutout.fits,-1.568974318553349
931,E:/GZ-DESI/images/major-dist\169100_2601-cutout.fits,169100_2601,28.219650181413517,-29.29456299365869,,1.80052448193916,,,0.43572937658204614,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169100_2601-cutout.fits,-1.6391229899520168
932,E:/GZ-DESI/images/major-dist\169111_6712-cutout.fits,169111_6712,31.327034805352717,-29.158710608121385,,2.9079986621926968,,,0.35521670444367576,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169111_6712-cutout.fits,-1.262085137057011
933,E:/GZ-DESI/images/major-dist\169169_7205-cutout.fits,169169_7205,47.880975175637495,-29.15561821288655,,3.3991611470106324,,,0.39442877616652355,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169169_7205-cutout.fits,-1.6774301376250649
934,E:/GZ-DESI/images/major-dist\169169_7212-cutout.fits,169169_7212,47.88189289945144,-29.15179435852519,,7.754460137143573,,,0.5389566187107668,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169169_7212-cutout.fits,-1.2103911319618614
935,E:/GZ-DESI/images/major-dist\169192_3317-cutout.fits,169192_3317,54.575386229522316,-29.2471092935313,,2.026541160850208,,,0.43524013709875375,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169192_3317-cutout.fits,-1.816130538516014
936,E:/GZ-DESI/images/major-dist\169230_4108-cutout.fits,169230_4108,65.36331152101043,-29.228331460356774,,2.026541160850208,,,0.401403366956631,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169230_4108-cutout.fits,-1.731038044057593
937,E:/GZ-DESI/images/major-dist\169233_3667-cutout.fits,169233_3667,66.25334696395791,-29.23372028345985,,8.648046477656758,,,0.5482657901864645,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169233_3667-cutout.fits,-1.8233995601831319
938,E:/GZ-DESI/images/major-dist\169244_3608-cutout.fits,169244_3608,69.28881990883103,-29.234684424979054,,1.8190975520193493,,,0.42688301310881294,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169244_3608-cutout.fits,-1.6655477025394856
939,E:/GZ-DESI/images/major-dist\169253_7992-cutout.fits,169253_7992,71.86401695638015,-29.14166863292708,,2.4401004685507615,,,0.26911342085143247,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169253_7992-cutout.fits,-1.5507706233556722
940,E:/GZ-DESI/images/major-dist\169265_4935-cutout.fits,169265_4935,75.52052280340678,-29.172911411977672,,2.8645524922873378,,,0.4114919856082029,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169265_4935-cutout.fits,-1.5977037762234905
941,E:/GZ-DESI/images/major-dist\169266_5617-cutout.fits,169266_5617,75.64667213105875,-29.186182478112013,,3.8877443340599354,,,0.5034461499627545,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169266_5617-cutout.fits,-1.7996297207696
942,E:/GZ-DESI/images/major-dist\169285_97-cutout.fits,169285_97,81.14861185645162,-29.374767593909176,,2.1778314332938096,,,0.34489319630625975,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169285_97-cutout.fits,-1.4285087138648804
943,E:/GZ-DESI/images/major-dist\169286_6184-cutout.fits,169286_6184,81.5055656826997,-29.18993152020589,,1.3206950771535153,,,0.30990026468294424,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169286_6184-cutout.fits,-1.4449470359590069
944,E:/GZ-DESI/images/major-dist\169297_5767-cutout.fits,169297_5767,84.61833258258392,-29.21598207352119,,2.3897463150473093,,,0.4104889755946852,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169297_5767-cutout.fits,-1.783544790349262
945,E:/GZ-DESI/images/major-dist\169315_3657-cutout.fits,169315_3657,89.73381049026985,-29.256262029192378,,3.2287704329974405,,,0.2992817465853746,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/169315_3657-cutout.fits,-1.4820485395600427
946,E:/GZ-DESI/images/major-dist\170284_1924-cutout.fits,170284_1924,6.918446480342688,-29.08783471656395,,1.9052142669496297,,,0.31259726657770337,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170284_1924-cutout.fits,-1.5701335296109586
947,E:/GZ-DESI/images/major-dist\170296_3901-cutout.fits,170296_3901,10.49847963540064,-29.000740647003454,,1.2147435848953825,,,0.3631785830432018,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170296_3901-cutout.fits,-1.6388609526638342
948,E:/GZ-DESI/images/major-dist\170335_3174-cutout.fits,170335_3174,21.50841488905505,-29.016253352212445,,1.4837374436864417,,,0.4334626342972275,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170335_3174-cutout.fits,-1.6725350396002705
949,E:/GZ-DESI/images/major-dist\170340_6362-cutout.fits,170340_6362,22.93883203191404,-28.896893421919604,,3.1259896305509867,,,0.30517670018482446,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170340_6362-cutout.fits,-1.0616672275854036
950,E:/GZ-DESI/images/major-dist\170397_160-cutout.fits,170397_160,39.254092678098566,-29.11899322163337,,1.7409361171591833,,,0.40473591988226604,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170397_160-cutout.fits,-1.647355746038212
951,E:/GZ-DESI/images/major-dist\170430_2898-cutout.fits,170430_2898,48.737626091077864,-29.049525887035514,,2.7858540324426024,,,0.3446775154309912,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170430_2898-cutout.fits,-1.4549281548228652
952,E:/GZ-DESI/images/major-dist\170432_8335-cutout.fits,170432_8335,49.253429412725296,-28.878488957734252,,1.2672821415437447,,,0.3587545642547738,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170432_8335-cutout.fits,-1.49498350912752
953,E:/GZ-DESI/images/major-dist\170487_1218-cutout.fits,170487_1218,64.93585026482154,-29.08272331278984,,1.2802213480832891,,,0.39419913286712666,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170487_1218-cutout.fits,-1.4333964952269027
954,E:/GZ-DESI/images/major-dist\170489_4604-cutout.fits,170489_4604,65.3888746285496,-28.971459781809763,,1.5782646822710866,,,0.42320403827521186,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170489_4604-cutout.fits,-1.6366804690912458
955,E:/GZ-DESI/images/major-dist\170502_6655-cutout.fits,170502_6655,69.2644791485443,-28.88846043864513,,0.8699786726805744,,,0.30100369093715434,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170502_6655-cutout.fits,-1.5213045630846271
956,E:/GZ-DESI/images/major-dist\170549_2747-cutout.fits,170549_2747,82.5891979447448,-29.04386375341808,,2.04017113903192,,,0.40061476779385036,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170549_2747-cutout.fits,-1.825657138582096
957,E:/GZ-DESI/images/major-dist\170554_4420-cutout.fits,170554_4420,83.97305658307566,-29.00001816993904,,2.2194795724699627,,,0.3171541111701805,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170554_4420-cutout.fits,-1.3993806421949837
958,E:/GZ-DESI/images/major-dist\170556_4291-cutout.fits,170556_4291,84.63233674337131,-28.99188531012825,,10.358671098251891,,,0.6962380604606314,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170556_4291-cutout.fits,-1.3676654166641278
959,E:/GZ-DESI/images/major-dist\170556_4294-cutout.fits,170556_4294,84.63159649443621,-28.991598374576316,,9.158037615254733,,,0.6697574408607484,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170556_4294-cutout.fits,-1.164455987990444
960,E:/GZ-DESI/images/major-dist\170571_2393-cutout.fits,170571_2393,88.95407055221365,-29.0578803586525,,3.986463880327781,,,0.3264370228129241,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/170571_2393-cutout.fits,-1.739281005617312
961,E:/GZ-DESI/images/major-dist\171593_1540-cutout.fits,171593_1540,20.311316047458085,-28.82266545888051,,2.466616002838,,,0.36951827655758435,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171593_1540-cutout.fits,-1.464022986443327
962,E:/GZ-DESI/images/major-dist\171600_6717-cutout.fits,171600_6717,22.348568720063227,-28.633677582778866,,2.517651104437711,,,0.29502847229402934,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171600_6717-cutout.fits,-1.5884940580072737
963,E:/GZ-DESI/images/major-dist\171600_6720-cutout.fits,171600_6720,22.350483657593518,-28.635014113908486,,10.358671098251891,,,0.6154443856452924,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171600_6720-cutout.fits,-1.9844023362401961
964,E:/GZ-DESI/images/major-dist\171600_6721-cutout.fits,171600_6721,22.3531484468768,-28.63160700922452,,7.939587023921974,,,0.6443134196840841,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171600_6721-cutout.fits,-1.2179533755009162
965,E:/GZ-DESI/images/major-dist\171602_402-cutout.fits,171602_402,22.967460675996485,-28.859978182726262,,1.6176824249704038,,,0.3703688940129634,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171602_402-cutout.fits,-1.5971147243022932
966,E:/GZ-DESI/images/major-dist\171602_5646-cutout.fits,171602_5646,22.848896692348884,-28.658461204766933,,2.026541160850208,,,0.411624460005378,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171602_5646-cutout.fits,-1.4425761911325272
967,E:/GZ-DESI/images/major-dist\171605_3898-cutout.fits,171605_3898,23.806221391235308,-28.72235874388576,,1.7120035775059628,,,0.4048081535336304,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171605_3898-cutout.fits,-1.6133527240417669
968,E:/GZ-DESI/images/major-dist\171632_4335-cutout.fits,171632_4335,31.517286512423677,-28.71441791462245,,2.361866444892964,,,0.491214446843967,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171632_4335-cutout.fits,-1.761108717514385
969,E:/GZ-DESI/images/major-dist\171638_5377-cutout.fits,171638_5377,33.23174110389871,-28.675361113751286,,2.8773845534658364,,,0.4601495821916741,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171638_5377-cutout.fits,-1.8105244499043887
970,E:/GZ-DESI/images/major-dist\171653_3625-cutout.fits,171653_3625,37.592881239836046,-28.75665741335685,,3.1341259355740414,,,0.458910117323505,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171653_3625-cutout.fits,-1.8802870298488517
971,E:/GZ-DESI/images/major-dist\171663_3094-cutout.fits,171663_3094,40.41071265144962,-28.764668094116004,,6.478496012645626,,,0.6207210888576626,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171663_3094-cutout.fits,-1.3816565698608152
972,E:/GZ-DESI/images/major-dist\171663_3103-cutout.fits,171663_3103,40.41257488022963,-28.76330781071356,,1.8337225458822828,,,0.4602020939991117,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171663_3103-cutout.fits,-1.5057972187559996
973,E:/GZ-DESI/images/major-dist\171681_4550-cutout.fits,171681_4550,45.52294652259943,-28.722342125009085,,2.026541160850208,,,0.46823945295924035,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171681_4550-cutout.fits,-1.5678037626533525
974,E:/GZ-DESI/images/major-dist\171688_1829-cutout.fits,171688_1829,47.403521173603174,-28.81713027139341,,2.166608243089169,,,0.3619783877461154,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171688_1829-cutout.fits,-1.744732156958826
975,E:/GZ-DESI/images/major-dist\171722_7490-cutout.fits,171722_7490,57.15047358431187,-28.62772998750425,,2.604884558953668,,,0.4284470516447378,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171722_7490-cutout.fits,-1.7414050932168448
976,E:/GZ-DESI/images/major-dist\171736_7837-cutout.fits,171736_7837,61.158674602657356,-28.63532442467953,,1.7583607100546654,,,0.4119449035161944,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171736_7837-cutout.fits,-1.6691346163297396
977,E:/GZ-DESI/images/major-dist\171777_6037-cutout.fits,171777_6037,72.76430024235384,-28.68211459802176,,2.1345593432410555,,,0.38993389720023075,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171777_6037-cutout.fits,-1.6980967230704376
978,E:/GZ-DESI/images/major-dist\171781_218-cutout.fits,171781_218,73.82979952684289,-28.86235068707469,,2.7805836455132638,,,0.498151160852151,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171781_218-cutout.fits,-1.870595590963817
979,E:/GZ-DESI/images/major-dist\171796_3902-cutout.fits,171796_3902,78.25869536115438,-28.734998369591608,,3.3212768443503133,,,0.4046062310071159,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/171796_3902-cutout.fits,-1.7812647549817764
980,E:/GZ-DESI/images/major-dist\172802_3559-cutout.fits,172802_3559,4.709213918520888,-28.496645579805545,,1.805482991336329,,,0.33151966098618674,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/172802_3559-cutout.fits,-1.2997260519205056
981,E:/GZ-DESI/images/major-dist\172810_972-cutout.fits,172810_972,7.044959970485339,-28.591289467375283,,2.5401298935946106,,,0.40905422854361334,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/172810_972-cutout.fits,-1.6667185486267502
982,E:/GZ-DESI/images/major-dist\172823_7510-cutout.fits,172823_7510,10.770311610353351,-28.37787033871869,,3.2296297559419203,,,0.6336112567583596,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/172823_7510-cutout.fits,-1.8494628348158881
983,E:/GZ-DESI/images/major-dist\172869_2504-cutout.fits,172869_2504,23.710447316513093,-28.54474868176859,,2.616308110475169,,,0.3014992165003714,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/172869_2504-cutout.fits,-1.570146681766568
984,E:/GZ-DESI/images/major-dist\172870_1626-cutout.fits,172870_1626,24.082817985916357,-28.57251130689664,,2.1499967330062684,,,0.36815763987979205,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/172870_1626-cutout.fits,-1.8337922864785448
985,E:/GZ-DESI/images/major-dist\172882_2549-cutout.fits,172882_2549,27.441394999246093,-28.54909417495248,,2.22552828171872,,,0.44770618822528097,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/172882_2549-cutout.fits,-1.2631399529134486
986,E:/GZ-DESI/images/major-dist\172994_5550-cutout.fits,172994_5550,59.081010107104646,-28.46464859166448,,1.7279253969825854,,,0.31773244679332907,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/172994_5550-cutout.fits,-1.3655337092702293
987,E:/GZ-DESI/images/major-dist\173006_4804-cutout.fits,173006_4804,62.59890319995418,-28.483243457899103,,1.829946311373128,,,0.39776533691681504,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/173006_4804-cutout.fits,-1.6709351286722045
988,E:/GZ-DESI/images/major-dist\173007_6906-cutout.fits,173007_6906,62.92780694504018,-28.420833469339065,,3.0281222768182503,,,0.42871562674103747,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/173007_6906-cutout.fits,-2.018194835778902
989,E:/GZ-DESI/images/major-dist\173011_2393-cutout.fits,173011_2393,64.14915927145194,-28.53977640891243,,2.6755199303351893,,,0.30825287073928503,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/173011_2393-cutout.fits,-1.4898784338426925
990,E:/GZ-DESI/images/major-dist\173015_7071-cutout.fits,173015_7071,65.12207420008237,-28.40443128433413,,2.564536966634284,,,0.4590142869563259,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/173015_7071-cutout.fits,-1.4194552204568822
991,E:/GZ-DESI/images/major-dist\173027_1022-cutout.fits,173027_1022,68.64012206792314,-28.588359722483855,,2.006321802744834,,,0.4322851740574519,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/173027_1022-cutout.fits,-1.5619602476190395
992,E:/GZ-DESI/images/major-dist\173028_3532-cutout.fits,173028_3532,68.91621300738879,-28.45971291280829,,2.675584981799513,,,0.4403864334477549,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/173028_3532-cutout.fits,-1.9143718502234053
993,E:/GZ-DESI/images/major-dist\173028_4218-cutout.fits,173028_4218,68.72204224938471,-28.474362101336986,,2.0254372202392097,,,0.4354643694912004,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/173028_4218-cutout.fits,-1.717243626781374
994,E:/GZ-DESI/images/major-dist\173080_6556-cutout.fits,173080_6556,83.53894647251184,-28.395814372990518,,4.390121093567566,,,0.567550690606753,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/173080_6556-cutout.fits,-1.8612911461756432
995,E:/GZ-DESI/images/major-dist\174080_1895-cutout.fits,174080_1895,7.535695885308229,-28.31392343461761,,4.344145655498942,,,0.27160481154072,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174080_1895-cutout.fits,-1.2244713548582489
996,E:/GZ-DESI/images/major-dist\174104_6734-cutout.fits,174104_6734,14.22940159874658,-28.154270046388888,,2.925923814262268,,,0.44578697027108355,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174104_6734-cutout.fits,-1.7475411654332649
997,E:/GZ-DESI/images/major-dist\174144_5302-cutout.fits,174144_5302,25.552275257542334,-28.181241053527827,,1.5937211984384532,,,0.35247856717123593,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174144_5302-cutout.fits,-1.4905797413987345
998,E:/GZ-DESI/images/major-dist\174149_3593-cutout.fits,174149_3593,27.038141649700933,-28.235287304474298,,1.5126048567062078,,,0.30510668284164993,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174149_3593-cutout.fits,-1.4880543139190774
999,E:/GZ-DESI/images/major-dist\174154_1200-cutout.fits,174154_1200,28.57667008210969,-28.33677932176755,,1.5842538803017638,,,0.2874959844887586,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174154_1200-cutout.fits,-1.5654852461295472
1000,E:/GZ-DESI/images/major-dist\174175_1341-cutout.fits,174175_1341,34.34296234643942,-28.329869702625622,,1.6569623499235433,,,0.30119753863887344,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174175_1341-cutout.fits,-1.4556387082877675
1001,E:/GZ-DESI/images/major-dist\174184_3142-cutout.fits,174184_3142,36.96202832482422,-28.260447856127648,,1.7511465307158516,,,0.4006885505483005,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174184_3142-cutout.fits,-1.6205508079404873
1002,E:/GZ-DESI/images/major-dist\174203_3094-cutout.fits,174203_3094,42.451935287787975,-28.25693998843216,,2.376290521115916,,,0.4828074989343419,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174203_3094-cutout.fits,-1.517846929039418
1003,E:/GZ-DESI/images/major-dist\174204_6891-cutout.fits,174204_6891,42.72004187655645,-28.151107994455533,,2.11394897852618,,,0.4284983002335501,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174204_6891-cutout.fits,-1.7431778617521148
1004,E:/GZ-DESI/images/major-dist\174242_3433-cutout.fits,174242_3433,53.300411525848105,-28.210987367169587,,2.255811448466549,,,0.470699445271119,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174242_3433-cutout.fits,-1.7903051015980842
1005,E:/GZ-DESI/images/major-dist\174249_4586-cutout.fits,174249_4586,55.49593011977518,-28.193361661967874,,2.6405796617156225,,,0.4615072148383997,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174249_4586-cutout.fits,-1.0043279958250448
1006,E:/GZ-DESI/images/major-dist\174250_1520-cutout.fits,174250_1520,55.57080940326821,-28.312478386090554,,1.1005560754991657,,,0.31864747490365936,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174250_1520-cutout.fits,-1.3293858415729618
1007,E:/GZ-DESI/images/major-dist\174267_375-cutout.fits,174267_375,60.58703260334422,-28.364220903992084,,1.947385802264996,,,0.4195095250027792,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174267_375-cutout.fits,-1.8254348525143351
1008,E:/GZ-DESI/images/major-dist\174275_7325-cutout.fits,174275_7325,62.85685404122128,-28.14662160015251,,1.8217362315770784,,,0.32358260948332,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174275_7325-cutout.fits,-1.6080119726898594
1009,E:/GZ-DESI/images/major-dist\174281_1009-cutout.fits,174281_1009,64.52370118780604,-28.341482798886197,,1.9747640306257424,,,0.3894211687336153,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174281_1009-cutout.fits,-1.441991639837443
1010,E:/GZ-DESI/images/major-dist\174339_4625-cutout.fits,174339_4625,80.9570642871133,-28.230211439862103,,3.97382886228816,,,0.3953680542196155,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174339_4625-cutout.fits,-1.5402655268858663
1011,E:/GZ-DESI/images/major-dist\174348_422-cutout.fits,174348_422,83.33953266830487,-28.358450803482732,,1.848488321793662,,,0.4026084304324552,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/174348_422-cutout.fits,-1.5812189403520505
1012,E:/GZ-DESI/images/major-dist\175361_2887-cutout.fits,175361_2887,10.502166473171405,-28.02591445558719,,3.2682399321042794,,,0.4631401262814415,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/175361_2887-cutout.fits,-2.0188996204071774
1013,E:/GZ-DESI/images/major-dist\175362_1528-cutout.fits,175362_1528,10.751610646439245,-28.07758963443312,,3.076112901854048,,,0.42462199998125916,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/175362_1528-cutout.fits,-1.3083201482970963
1014,E:/GZ-DESI/images/major-dist\175385_6234-cutout.fits,175385_6234,17.485093322887572,-27.92269256064696,,3.100023197101889,,,0.43112504756699777,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/175385_6234-cutout.fits,-1.7596491934001266
1015,E:/GZ-DESI/images/major-dist\175418_648-cutout.fits,175418_648,26.699381456693303,-28.097263936556192,,3.6479165192916914,,,0.4103232788267721,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/175418_648-cutout.fits,-1.6876204260967969
1016,E:/GZ-DESI/images/major-dist\175431_5183-cutout.fits,175431_5183,30.490092603684978,-27.933652154356718,,1.830712036619555,,,0.32916747690216486,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/175431_5183-cutout.fits,-1.4997351800555716
1017,E:/GZ-DESI/images/major-dist\175444_4363-cutout.fits,175444_4363,34.07874687992101,-27.970394973413647,,1.1749945879635189,,,0.3381393035310474,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/175444_4363-cutout.fits,-1.397781330321336
1018,E:/GZ-DESI/images/major-dist\175454_4230-cutout.fits,175454_4230,36.81109123017939,-27.976656643238567,,2.44106052316195,,,0.2918881591087489,major,/mmfs1/storage/users/oryan/galaxy-zoo-desi/major-cutouts/175454_4230-cutout.fits,-1.6381511469815366
